user_id,name,TotalOrders,TotalAmountSpent,UniqueProductsPurchased,MostFrequentCategory
83087,Oscar Miller,2,114.0,2,Tops & Tees
83110,Scott Davis,1,64.94999694824219,1,Tops & Tees
83125,Amy Lee,1,25.0,1,Shorts
83129,Mary Taylor,1,6.9099998474121085,1,Leggings
83149,Susan Hopkins,1,16.0,1,Accessories
83150,Leonard Andersen,1,30.0,1,Accessories
83176,Theresa Brown,1,231.9199924468994,4,Active
83184,David Conrad,1,97.3000030517578,1,Sleep & Lounge
83198,Valerie Bailey,1,32.20000076293945,1,Swim
83225,Sherry Reese,1,26.0,1,Tops & Tees
83235,Destiny Esparza,1,3.1099998950958248,1,Tops & Tees
83239,Justin Simon,1,404.310001373291,3,Fashion Hoodies & Sweatshirts
83259,Misty Gardner,1,209.9900054931641,1,Outerwear & Coats
83266,Billy Andrade,3,281.689998626709,3,Fashion Hoodies & Sweatshirts
83276,Ariel Morris,2,68.9900016784668,2,Plus
83294,Ashley Johnson,1,149.0,1,Dresses
83298,Jacqueline Landry,1,196.17999267578125,1,Suits
83307,Noah Garcia,1,18.6200008392334,1,Accessories
83309,Justin Curtis,1,17.989999771118164,1,Sleep & Lounge
83311,Edward Parker,1,37.950000762939446,1,Socks
83323,Tiffany Hampton,1,12.5,1,Intimates
83371,Jacob Mitchell,1,63.98000144958496,2,Sleep & Lounge
83373,Stephanie Hunt,1,24.5,1,Leggings
83398,Justin Leon,1,99.98999786376952,1,Suits & Sport Coats
83422,Jonathon Page,1,3.950000047683716,1,Accessories
83425,William Jones,1,17.989999771118164,1,Active
83426,James Ryan,1,124.98999786376953,2,Active
83444,Douglas Kaufman,1,58.970001220703125,1,Swim
83465,Aaron Perkins,1,69.5,1,Jeans
83473,Elizabeth Shelton,1,45.9900016784668,1,Active
83480,Sabrina Villanueva,1,9.789999961853027,1,Tops & Tees
83487,Lauren Pham,1,79.98999786376953,1,Sweaters
83494,Casey Glenn,1,12.970000267028809,1,Pants & Capris
83505,William Moore,1,88.98999786376953,2,Accessories
83510,Ann Carroll,1,59.9900016784668,1,Sleep & Lounge
83536,Nicholas Fernandez,1,119.0,1,Tops & Tees
83561,Benjamin Solis,1,168.5900001525879,2,Fashion Hoodies & Sweatshirts
83717,Sharon Bass,1,130.9900016784668,2,Sleep & Lounge
83722,Jennifer Lloyd,1,160.97000122070312,3,Fashion Hoodies & Sweatshirts
83724,Dustin West,1,27.64999961853028,1,Fashion Hoodies & Sweatshirts
83741,Todd George,1,81.48999977111816,2,Fashion Hoodies & Sweatshirts
83785,David Lopez,1,86.9800033569336,2,Shorts
83829,Ryan Cooper,1,94.45000076293945,2,Swim
83842,Patrick Alvarez,1,49.5,1,Shorts
83898,Amy Williams,2,59.770002365112305,2,Dresses
83910,Christopher Walker,1,39.9900016784668,1,Underwear
83918,Justin Gonzalez,1,31.200000762939453,1,Socks
83920,Andrew Singh,2,100.30000305175781,2,Active
83925,Peter Watts,1,59.989999771118164,2,Sleep & Lounge
83963,Dawn Murphy,1,113.4300012588501,3,Pants & Capris
83964,James Dean,1,53.9900016784668,2,Accessories
83972,Danielle Jackson,1,36.989999771118164,2,Fashion Hoodies & Sweatshirts
84003,Ariel Williams,2,120.0,2,Pants & Capris
84006,Patrick Spencer,2,121.4900016784668,2,Suits & Sport Coats
84030,Nicole Wilson,1,31.989999771118164,1,Leggings
84033,John Jimenez,1,76.89999961853027,3,Active
84054,Richard Hansen,1,29.989999771118164,1,Tops & Tees
84071,Jenna Watson,2,136.48999977111816,2,Accessories
84093,Darrell Meza,1,25.0,1,Active
84096,James Phelps,1,25.0,1,Socks
84108,William Bell,1,39.5,1,Underwear
84116,Michael Murphy,1,44.950000762939446,1,Tops & Tees
84139,Hannah Flores,2,181.9799976348877,4,Accessories
84146,Gabrielle Reed,1,139.0,1,Suits
84158,Justin Mccormick,1,86.96000099182129,3,Tops & Tees
84159,Sheryl Garcia,1,157.0,2,Maternity
84161,Destiny Velasquez,1,25.0,1,Tops & Tees
84193,Bryan Miller,1,54.0,1,Swim
84200,Wendy Parker,1,91.08999633789062,1,Accessories
84249,David Sullivan,1,40.400001525878906,1,Jeans
84257,Kimberly Nelson,1,52.950000762939446,1,Swim
84266,Bradley Arellano,1,14.989999771118164,1,Sleep & Lounge
84274,Brandon Pierce,1,33.0,1,Active
84282,Kelly Rogers,1,166.98000526428223,2,Blazers & Jackets
84283,Steven Bush,1,23.989999771118164,1,Tops & Tees
84297,David Benson,1,138.9900016784668,4,Outerwear & Coats
84321,Matthew Estrada,1,134.0,2,Accessories
84327,Melissa Hicks,1,18.559999465942383,1,Fashion Hoodies & Sweatshirts
84339,Christopher Spencer,1,60.0,1,Jeans
84351,Sarah Duncan,1,68.6500015258789,1,Suits
84354,Briana Carney,1,23.229999542236328,1,Plus
84372,Lisa Wilson,1,13.989999771118164,1,Tops & Tees
84390,Cheryl Jackson,1,16.65999984741211,1,Shorts
84391,Laurie Lee,1,39.0,1,Sleep & Lounge
84395,April Hoffman,1,174.1099967956543,2,Fashion Hoodies & Sweatshirts
84401,Alyssa Rodriguez,1,19.989999771118164,1,Leggings
84402,Elizabeth Meadows,1,34.9900016784668,1,Sweaters
84424,Ryan Gonzalez,1,49.950000762939446,1,Fashion Hoodies & Sweatshirts
84440,Steven Wood,1,75.0,1,Pants
84443,Jesse Abbott,1,49.9900016784668,1,Fashion Hoodies & Sweatshirts
84447,Hector Mcgrath,1,169.9499969482422,3,Fashion Hoodies & Sweatshirts
84455,Marissa Jones,1,35.84000015258789,1,Plus
84477,Emily Owens,1,21.100000381469727,1,Outerwear & Coats
84488,Abigail Hahn,1,135.0,1,Jeans
84512,Lauren Bass,2,55.530001640319824,2,Fashion Hoodies & Sweatshirts
84520,Carolyn Case,1,303.95999908447266,4,Active
84525,Steven Goodwin,1,139.99000549316406,1,Outerwear & Coats
84527,Laura Turner,1,158.0,1,Jeans
84551,Justin Garcia,1,69.5,1,Pants
84553,Lisa Martinez,1,90.0,1,Jeans
84559,Jessica Flores,1,59.9900016784668,1,Sleep & Lounge
84584,Kimberly Allen,1,24.989999771118164,1,Jumpsuits & Rompers
84643,Jessica Washington,1,34.97999954223633,1,Dresses
84647,Travis Stanley,1,29.96999931335449,1,Tops & Tees
84656,Heather Peters,1,29.989999771118164,1,Blazers & Jackets
84657,Kenneth Tucker,1,898.0,1,Outerwear & Coats
84658,Rachel Martinez,1,253.0,1,Pants & Capris
84663,Sean Rivera,1,344.0,3,Pants
84673,Daniel Romero,1,23.96999931335449,1,Swim
84682,Jeffrey Cummings,1,30.0,1,Active
84685,Darrell Hart,1,39.200000762939446,1,Swim
84695,Angela Arias,1,78.98999977111816,2,Dresses
84701,Maria Myers,1,65.25,2,Intimates
84721,Bailey Mcdaniel,1,193.98999786376953,2,Intimates
84749,Angela Castro,1,7.519999980926514,1,Accessories
84787,Barbara Medina,1,139.99000549316406,1,Dresses
84804,Dwayne Willis,1,11.949999809265137,1,Socks
84807,Stephanie Gilbert,1,54.9900016784668,1,Swim
84813,Carmen Moyer,1,25.0,1,Plus
84818,Jennifer Mills,1,36.9900016784668,1,Intimates
84825,Robert Williams,1,9.989999771118164,1,Sleep & Lounge
84853,Jonathan Woodward,1,23.0,1,Underwear
84857,Christy Richard,1,92.5,1,Sweaters
84867,Noah Rodriguez,1,126.70999908447266,2,Jeans
84891,Adam Thompson,1,53.0,1,Pants
84909,Ian Henry,1,39.0,1,Underwear
84914,Johnathan Rogers,1,32.0,1,Tops & Tees
84934,Timothy Olson,2,347.4799995422363,3,Jeans
84938,Janice Clark,1,48.02000045776367,2,Dresses
84941,Emily Pearson,1,72.51000022888184,2,Dresses
84946,Lynn Berger,1,25.0,1,Shorts
84947,Ryan Ortiz,1,189.0,1,Jeans
84950,Christopher Lee,1,41.9900016784668,1,Pants
84954,Gina Anderson,1,4.730000019073486,1,Accessories
84958,Cynthia Hicks,1,75.11000061035155,1,Accessories
84962,Gregory Ortiz,1,125.98999786376953,2,Outerwear & Coats
84964,Edward Hendrix,1,109.98999786376952,1,Outerwear & Coats
84967,Luis Martinez,1,25.0,1,Tops & Tees
84982,Kevin Meyer,1,170.95000076293945,3,Jeans
84984,Deanna Curry,1,227.9499969482422,2,Jeans
85001,Crystal Park,2,129.79999923706055,3,Fashion Hoodies & Sweatshirts
85042,Anthony Gray,1,31.950000762939453,1,Socks
85046,Tonya Boyer,1,29.0,1,Sleep & Lounge
85052,Jasmine Beltran,1,10.0,1,Socks & Hosiery
85089,Bruce Summers,1,47.0,2,Tops & Tees
85105,Andrew Manning,1,49.5,1,Jeans
85122,Jamie Knight,1,258.0,1,Blazers & Jackets
85145,Timothy Chambers,1,114.98999786376953,2,Shorts
85160,Thomas Weaver,1,10.989999771118164,1,Socks
85164,Amanda Soto,1,34.95000076293945,1,Sleep & Lounge
85167,Jeffrey Bridges,1,64.5,1,Shorts
85170,Matthew Diaz,1,119.0,1,Accessories
85238,Desiree Armstrong,1,18.989999771118164,1,Accessories
85259,Dennis Peterson,1,105.2100019454956,4,Tops & Tees
85280,Stephanie Cortez,1,42.0,1,Intimates
85283,John Adams,1,24.989999771118164,1,Accessories
85298,Sherry Shaw,1,34.75,1,Jeans
85299,Savannah Preston,1,84.98999786376953,1,Pants & Capris
85308,David Allen,1,43.959999084472656,1,Fashion Hoodies & Sweatshirts
85312,Kevin Stone,1,155.5999984741211,3,Sweaters
85344,Joshua Martinez,1,59.5,1,Swim
85355,Scott Shaw,1,23.96999931335449,1,Swim
85360,Elizabeth Cameron,1,38.9900016784668,1,Intimates
85369,Janice Marshall,1,42.0,1,Fashion Hoodies & Sweatshirts
85383,Katherine Jennings,1,82.57999992370605,4,Active
85385,Makayla Long,1,111.9800033569336,1,Suits
85387,Adam Carson,1,109.0,2,Shorts
85416,Victoria Harvey,1,36.0,1,Sleep & Lounge
85420,Jesse James,1,564.0,2,Outerwear & Coats
85438,Michael Burns,1,86.48999977111816,2,Accessories
85442,Kendra Burns,1,88.0,1,Leggings
85446,James Fowler,1,8.989999771118164,1,Socks
85465,Danielle Robinson,1,5.949999809265137,1,Swim
85468,Linda Anderson,1,79.5,1,Tops & Tees
85471,Ann Mcdaniel,2,56.98000144958496,2,Accessories
85476,Scott Parrish,1,35.0,1,Active
85488,Paula Miller,1,10.0,1,Intimates
85510,Paul Davis,1,50.0,1,Sleep & Lounge
85553,Anna Fowler,1,94.98999786376952,1,Swim
85601,Lindsay Dominguez,1,5.989999771118164,1,Socks & Hosiery
85616,Misty Huff,1,73.0,2,Intimates
85628,Michael Williams,1,32.0,1,Underwear
85661,Lisa Carrillo,1,82.78000068664551,2,Skirts
85690,Drew Robinson,1,29.989999771118164,1,Fashion Hoodies & Sweatshirts
85699,Robert Gillespie,1,240.0,1,Sweaters
85710,Justin Johnson,1,28.8799991607666,1,Underwear
85716,Jessica Smith,1,18.020000457763672,1,Fashion Hoodies & Sweatshirts
85763,Vincent Davis,1,36.3799991607666,2,Socks
85775,Joshua Ingram,1,84.0,1,Fashion Hoodies & Sweatshirts
85784,Kayla Perry,1,24.1200008392334,1,Tops & Tees
85785,Jessica Young,1,159.0,1,Suits
85805,Nicole Gordon,1,35.9900016784668,1,Swim
85817,Kevin Lowe,1,25.5,1,Sleep & Lounge
85825,Lauren Craig,1,26.989999771118164,2,Intimates
85851,Thomas Rodriguez,1,435.13000106811523,2,Pants
85859,Mary King,1,99.5,1,Plus
85884,Tracy Torres,1,24.989999771118164,1,Shorts
85922,Michaela Fowler,1,39.5,1,Swim
85926,Jessica Davis,1,95.0,1,Fashion Hoodies & Sweatshirts
85957,Robin Harper,1,94.0,2,Accessories
85987,Joshua Nguyen,1,25.0,1,Sleep & Lounge
86021,Pam Gonzalez,1,14.989999771118164,1,Accessories
86026,Vincent Farrell,1,45.0,1,Tops & Tees
86039,Dawn Johnston,1,93.0,1,Accessories
86041,Albert Harrison,2,215.43999862670898,5,Active
86083,Elizabeth Shepherd,2,161.75,3,Accessories
86085,Wesley Walker,1,11.989999771118164,1,Sleep & Lounge
86093,Vanessa Robles,1,76.48999786376953,1,Swim
86094,Rhonda Perry,1,354.0,4,Jeans
86096,Vanessa Wilcox,1,30.0,1,Sweaters
86103,Kathleen Wall,1,12.989999771118164,1,Socks & Hosiery
86116,Elizabeth Long,1,79.98999786376953,1,Blazers & Jackets
86122,Kimberly Winters,1,149.99000549316406,1,Outerwear & Coats
86128,Jill Brown,1,15.989999771118164,1,Sleep & Lounge
86131,Anna Thomas,1,64.48999977111816,2,Jeans
86141,Maria Olson,1,20.299999237060547,1,Fashion Hoodies & Sweatshirts
86148,Casey Vazquez,1,26.13999938964844,1,Sweaters
86153,Kathryn Lewis,1,39.97999954223633,1,Dresses
86173,Zachary Prince,1,322.43999671936035,4,Fashion Hoodies & Sweatshirts
86178,Alicia Golden,1,10.880000114440918,1,Intimates
86181,Jonathan Mcintyre,1,109.98999786376952,1,Tops & Tees
86193,Brandon Smith,1,36.0,1,Underwear
86213,Zachary Parker,1,54.200000762939446,1,Active
86232,Kimberly Foley,1,12.739999771118164,1,Dresses
86250,Jennifer Jones,1,24.0,1,Shorts
86252,Anthony Wood,2,344.8000011444092,3,Jeans
86273,Daniel Brown,1,17.950000762939453,1,Tops & Tees
86285,Carrie Nelson,1,62.0,1,Intimates
86291,Cynthia Holland,1,25.0,1,Intimates
86333,Robert Lewis,1,47.950000047683716,2,Accessories
86345,Alfred Nelson,1,29.989999771118164,1,Accessories
86358,Michelle Perez,1,111.98999977111816,2,Active
86364,Kelly Conway,1,88.0,1,Sleep & Lounge
86399,John Weber,2,87.4900016784668,2,Jeans
86404,Christina Martin,1,45.9900016784668,1,Tops & Tees
86412,Madison Ford,1,34.0,1,Accessories
86416,Melissa Parker,1,66.0,1,Maternity
86425,Michael Perkins,1,145.93000030517578,2,Accessories
86427,Jesse Blevins,1,147.9900016784668,2,Suits & Sport Coats
86433,Nicholas Kidd,2,122.93000030517578,4,Tops & Tees
86453,Joshua Chapman,1,139.5,1,Swim
86456,Mallory Lopez,1,123.4000015258789,2,Outerwear & Coats
86460,Amanda Schroeder,1,52.0,1,Sleep & Lounge
86472,Andrew Castro,1,69.5,1,Fashion Hoodies & Sweatshirts
86487,Rebecca Larsen,1,78.94999694824217,1,Sweaters
86496,Austin Myers,1,11.050000190734863,1,Socks
86515,Sandra Nichols,1,36.989999771118164,2,Intimates
86522,Jean Mendoza,1,9.989999771118164,1,Accessories
86529,Patricia Ellis,1,309.0,3,Intimates
86540,Brandon Cox,1,44.9900016784668,1,Shorts
86554,Sandra Woods,1,80.0,1,Tops & Tees
86559,Robert Jacobs,1,21.0,1,Underwear
86564,Bryan Tate,1,495.0,1,Suits & Sport Coats
86580,Trevor Flores,1,37.950000762939446,1,Socks
86599,Christina Harrison,1,49.900001525878906,1,Sweaters
86627,Isabella Le,1,9.800000190734863,1,Intimates
86644,Lindsey Walton,1,24.96999931335449,1,Sweaters
86646,Yolanda Villegas,1,25.0,1,Intimates
86651,George Johnson,1,11.949999809265137,1,Socks
86655,Stephanie Evans,1,110.0,1,Swim
86673,Sarah Holder,1,49.5,1,Pants & Capris
86680,Raymond Davis,1,59.5,1,Swim
86683,Christopher Garcia,1,59.5,1,Tops & Tees
86685,Benjamin Ford,1,307.42000007629395,4,Accessories
86686,Jessica Garza,2,169.98000526428223,2,Leggings
86698,Kristen Ford,1,465.0,1,Skirts
86745,Michael Williams,1,30.0,1,Swim
86773,Shannon Reeves,1,196.0,1,Jeans
86804,Alexander Patrick,1,169.0,1,Outerwear & Coats
86817,Jacob Strickland,1,89.94999694824217,1,Swim
86862,Sarah Reese,1,238.8000030517578,1,Blazers & Jackets
86875,Hannah Stevenson,1,36.0,1,Intimates
86877,Linda Mccormick,1,64.5,1,Dresses
86880,Katherine Woods,1,59.5,1,Dresses
86886,Terri Erickson,1,300.0,1,Blazers & Jackets
86950,Kristopher Mcmillan,1,84.9900016784668,2,Accessories
86987,Edward Wells,1,167.0,1,Jeans
86990,Donald Fernandez,2,110.95000076293945,3,Underwear
86999,Dustin Cline,1,139.98999786376953,2,Outerwear & Coats
87005,Michael Marshall,1,69.0,1,Jeans
87036,Todd Holt,1,249.9900054931641,1,Suits & Sport Coats
87037,Kimberly Cameron,1,18.0,1,Tops & Tees
87046,Laura Juarez,1,6.980000019073486,1,Shorts
87102,Jessica Brown,1,148.0,1,Dresses
87105,Matthew Hansen,1,56.97999954223633,1,Jeans
87110,Aaron Bass,1,49.97999954223633,2,Accessories
87113,Mark Newman,1,66.22999954223633,3,Active
87114,Christopher Vargas,2,101.44999694824217,2,Socks
87117,Christopher Clark,1,31.0,1,Underwear
87126,Eric Taylor,1,46.310001373291016,1,Tops & Tees
87127,Sarah Villa,1,17.049999237060547,1,Maternity
87148,Christine David,1,35.0,1,Shorts
87155,Vanessa Sandoval,1,180.85000228881836,4,Intimates
87166,Gina Mclean,1,200.0,2,Intimates
87167,Susan Miller,1,186.0,1,Blazers & Jackets
87171,Brandon Miranda,1,30.0,1,Underwear
87179,Luis Taylor,1,69.0,1,Tops & Tees
87181,Nicole Barnes,1,192.0900001525879,2,Jeans
87202,Tanya Taylor,1,76.0,1,Intimates
87203,Thomas Thomas,1,31.0,1,Active
87204,Erik Mercado,1,29.989999771118164,1,Pants
87211,Mary Burns,1,29.989999771118164,1,Plus
87229,Rachel Jones,1,46.0,1,Active
87233,Carla Scott,1,27.59000015258789,2,Intimates
87245,Alan Wilson,1,54.989999771118164,2,Fashion Hoodies & Sweatshirts
87246,Nicole Ayers,1,49.9900016784668,1,Intimates
87258,Ronald Johnson,1,102.90000152587892,1,Accessories
87313,Hannah Brown,1,13.75,1,Plus
87331,Philip Patrick,1,74.33999633789062,1,Sweaters
87338,Bonnie Smith,1,72.0,1,Tops & Tees
87344,Robert Reeves,1,81.93999671936035,2,Suits & Sport Coats
87353,Jordan Sosa,1,17.950000047683716,2,Accessories
87357,Warren Martin,1,34.9900016784668,1,Tops & Tees
87358,Shelby Church,1,168.94000625610352,2,Intimates
87371,Robert Scott,1,135.93999671936035,3,Sleep & Lounge
87397,Cody Copeland,1,60.0,1,Swim
87399,William Hebert,1,49.9900016784668,1,Pants
87463,Chloe Stevens,1,15.989999771118164,1,Sleep & Lounge
87469,Helen Jones,2,86.94000244140625,2,Fashion Hoodies & Sweatshirts
87488,Angel Harris,1,31.5,1,Underwear
87508,Edward Decker,1,89.98999786376953,1,Pants
87510,Jeffrey Small,1,44.0,1,Swim
87511,Joshua Gardner,1,168.94000244140625,4,Fashion Hoodies & Sweatshirts
87517,Ashley Sellers,1,34.97999954223633,1,Maternity
87547,Kimberly Brown,1,30.0,1,Active
87565,Scott Burns,1,109.4799976348877,2,Accessories
87569,David Moore,1,69.0,1,Swim
87570,Andrew Torres,1,139.98999977111816,3,Active
87576,Kevin Wilson,1,145.0,2,Jeans
87598,Chad Jackson,1,55.9900016784668,1,Sweaters
87618,Robert Ball,1,49.950000762939446,1,Sleep & Lounge
87621,Mitchell Davis,1,253.0,2,Outerwear & Coats
87622,Richard Douglas,1,49.880001068115234,1,Suits & Sport Coats
87654,Melissa Carter,1,85.0,1,Sweaters
87657,Michael Hines,1,42.75,1,Fashion Hoodies & Sweatshirts
87658,Sandra Wall,2,257.98999977111816,3,Intimates
87660,Nancy Lopez,2,110.49999809265137,2,Blazers & Jackets
87697,Ann Cooke,1,216.92000007629395,4,Active
87719,Curtis Andersen,1,69.5,1,Sweaters
87757,Katrina Friedman,1,329.989990234375,1,Outerwear & Coats
87765,John Cabrera,1,19.989999771118164,1,Active
87766,Kristina Allen,2,86.17000007629395,2,Intimates
87771,Kathryn Young,1,48.97999954223633,2,Intimates
87776,Leah Johnston,1,30.0,1,Active
87780,Roberto Ingram,1,45.0,1,Jeans
87784,Trevor Jones,1,8.989999771118164,1,Socks
87795,Kimberly Moore,1,36.9900016784668,1,Jeans
87800,Michael Gonzalez,2,39.5,2,Socks
87815,Susan Williams,1,68.98000144958496,2,Intimates
87866,Alexandria Sanford,1,40.0,1,Intimates
87871,Scott Harris,1,45.0,1,Suits & Sport Coats
87880,Megan Smith,2,144.87999725341797,4,Dresses
87884,Robert Powell,1,243.82999801635742,4,Jeans
87893,Paul Wood,1,212.9900016784668,4,Active
87939,Paul Murphy,1,10.989999771118164,1,Accessories
87997,Paul Owen,1,63.22999954223633,2,Jeans
88001,Kathleen Williams,1,39.5,1,Maternity
88008,Jeffrey Rodriguez,1,55.0,1,Fashion Hoodies & Sweatshirts
88013,Jenna Garcia,1,17.5,1,Blazers & Jackets
88021,Rebecca Robinson,1,70.89999961853027,3,Fashion Hoodies & Sweatshirts
88027,Hannah Jones,1,34.209999084472656,1,Pants & Capris
88034,Jordan Smith,1,49.9900016784668,1,Intimates
88065,Raven Martin,1,22.950000762939453,1,Intimates
88117,Erin Leach,1,132.89999961853027,3,Dresses
88123,Dennis Hart,1,25.0,1,Underwear
88155,Shaun Carter,1,69.94999694824219,1,Sleep & Lounge
88166,Colin Jackson,2,229.09999465942383,3,Accessories
88200,Brandon Dennis,1,289.95001220703125,1,Pants
88215,Erica Payne,1,49.9900016784668,1,Sweaters
88230,Jennifer Washington,1,33.47999954223633,2,Blazers & Jackets
88231,Jeremy Martin,1,99.98999786376952,1,Outerwear & Coats
88243,Jonathan Daniels,1,33.75,1,Accessories
88257,Jose Johnson,2,96.81999969482422,3,Accessories
88260,Hannah Chang,1,20.950000762939453,1,Plus
88292,Robert Gonzalez,1,81.96000099182129,2,Outerwear & Coats
88312,Kimberly Garcia,1,14.949999809265137,1,Shorts
88318,Marcus Johnson,1,25.0,1,Socks
88324,Olivia Matthews,1,900.4499969482422,4,Jeans
88330,Andrew King,2,140.98999977111816,2,Shorts
88351,Kevin Fernandez,1,42.0,1,Active
88376,Jason Guerrero,1,73.59000015258789,2,Fashion Hoodies & Sweatshirts
88383,Lisa Dalton,1,64.0,1,Sweaters
88394,Eric Chavez,1,74.94999694824217,1,Fashion Hoodies & Sweatshirts
88407,Amanda Mason,3,72.98999977111816,3,Fashion Hoodies & Sweatshirts
88412,Lisa Gutierrez,2,107.94000196456909,5,Intimates
88418,James Armstrong,1,39.180000305175774,1,Fashion Hoodies & Sweatshirts
88440,Michelle Johnson,1,164.75,2,Accessories
88450,Amy Lee,1,146.95000076293945,3,Intimates
88451,Brenda Jones,1,14.090000152587892,1,Sweaters
88460,Michael Robles,1,24.989999771118164,1,Shorts
88471,Justin Gonzalez,1,57.060001373291016,1,Fashion Hoodies & Sweatshirts
88479,Pamela Henderson,1,36.0,1,Plus
88484,Bryan Rivas,1,83.5,2,Underwear
88506,Valerie White,1,48.0,1,Intimates
88520,Lisa Barron,1,27.940000534057617,1,Maternity
88522,Jason James,1,1111.5,3,Jeans
88536,Tristan Saunders,1,168.0,1,Jeans
88549,Paige Hutchinson,1,35.0,1,Pants & Capris
88550,Hayley Collier,1,42.0,1,Pants & Capris
88554,Lauren Dawson,1,62.0,1,Intimates
88573,Ashley Meyer,1,55.200000762939446,1,Sweaters
88574,Scott Valencia,1,28.989999771118164,2,Accessories
88580,David Garza,1,26.0,1,Tops & Tees
88597,Brittney Mitchell,1,17.5,1,Fashion Hoodies & Sweatshirts
88622,Elizabeth Clarke,1,119.0,1,Maternity
88643,Timothy Moss,1,154.0,3,Active
88657,Sara Simmons,1,117.4900016784668,2,Dresses
88675,Michael Freeman,1,54.5,1,Fashion Hoodies & Sweatshirts
88690,Corey Blackwell,1,159.99000549316406,1,Outerwear & Coats
88693,Faith Jones,1,158.0,1,Dresses
88708,Kimberly Moore,1,45.0,1,Fashion Hoodies & Sweatshirts
88709,Patrick Wilson,1,13.199999809265137,1,Accessories
88724,Adam Cordova,1,23.950000762939453,1,Active
88739,Erin Gonzalez,1,42.5,1,Maternity
88748,Melissa Allison,1,17.5,1,Fashion Hoodies & Sweatshirts
88758,Tracy Gomez,1,28.290000915527344,1,Swim
88762,Jeremy Holt,1,179.0,1,Sweaters
88785,Jennifer Morris,1,199.5,2,Intimates
88804,Warren Fernandez,1,85.5,1,Sleep & Lounge
88805,Brett Jones,1,139.9499969482422,1,Active
88808,Rita White,1,109.0,1,Sleep & Lounge
88810,Andrew Mcmahon,1,38.4900016784668,1,Sleep & Lounge
88816,Beth Rios,1,74.44000053405762,2,Intimates
88835,Anthony Taylor,1,109.5,1,Pants
88845,Kyle Briggs,1,41.9900016784668,1,Active
88846,Stephanie Zhang,1,41.9900016784668,1,Intimates
88857,Jonathan Morrison,1,22.81999969482421,1,Accessories
88878,Robert Jackson,1,25.0,1,Tops & Tees
88897,Jill Donovan,1,59.97999954223633,2,Shorts
88898,Christopher Jimenez,1,7.0,1,Underwear
88914,Michael Peters,1,25.0,1,Underwear
88936,April Martinez,1,57.83000183105469,1,Fashion Hoodies & Sweatshirts
88937,Benjamin Valdez,1,87.93999671936034,2,Socks
88942,Ariel Hensley,1,23.989999771118164,1,Swim
88954,Dustin Stevens,1,11.989999771118164,1,Sleep & Lounge
88960,April Mays,1,29.89999961853028,1,Pants & Capris
88962,Morgan Lang,1,158.0,1,Dresses
88963,Tyler Owens,1,25.0,1,Underwear
88965,Kenneth Anderson,1,15.159999847412108,1,Shorts
88972,Jeanne Mcdaniel,1,64.85999965667725,2,Shorts
88988,William Wheeler,1,189.58999633789062,2,Outerwear & Coats
88990,Kim Green,1,25.989999771118164,1,Tops & Tees
89034,Ronald Beck,1,49.93999862670898,1,Active
89037,John Clark,1,60.0,1,Sleep & Lounge
89038,Benjamin Frost,1,143.9900016784668,2,Fashion Hoodies & Sweatshirts
89045,Morgan Robinson,1,285.0,1,Swim
89068,Ryan Barnes,1,56.0,1,Fashion Hoodies & Sweatshirts
89084,Jenny James,1,223.97000122070312,1,Blazers & Jackets
89086,Molly Diaz,1,79.0,2,Active
89093,Brandon Coleman,1,12.359999656677246,1,Shorts
89100,Lauren Flynn,2,78.14000129699707,3,Leggings
89129,Laura Gregory,1,7.0,1,Intimates
89138,Lisa Diaz,1,19.989999771118164,1,Tops & Tees
89143,Scott Perez,1,29.950000762939453,1,Active
89149,Andrew Schneider,1,110.97999763488768,2,Socks
89152,Rose Curry,1,181.95000076293945,2,Sweaters
89159,Jessica Thomas,1,166.99000549316406,1,Blazers & Jackets
89171,Ariel Dalton,1,69.0,1,Jeans
89178,Larry Barnett,1,229.98000526428225,2,Outerwear & Coats
89196,Nicole Cochran,1,100.98000144958496,3,Accessories
89207,Amy Arellano,1,34.900001525878906,1,Jeans
89224,Garrett Edwards,1,59.5,1,Jeans
89235,Darlene Bailey,1,29.989999771118164,1,Dresses
89246,Laura Richards,1,82.15999984741211,2,Active
89263,Pamela Cobb,1,42.989999771118164,2,Accessories
89291,Kimberly Thomas,1,95.0,1,Sweaters
89307,Courtney Griffin,1,128.0,1,Suits
89329,Rachel Moore,1,299.0,1,Outerwear & Coats
89341,John Mullins,1,44.9900016784668,1,Sweaters
89342,Kristin Fisher,1,14.090000152587892,1,Leggings
89344,Dalton Payne,1,73.79999923706056,2,Shorts
89350,George Thompson,2,112.97999954223633,2,Jeans
89352,Sonya Larsen,1,65.0,1,Plus
89384,Danielle Green,1,58.9900016784668,2,Intimates
89392,William Phillips,1,22.0,1,Underwear
89394,Rebecca Clark,1,35.68000030517578,1,Swim
89439,Marissa Henry,1,9.4399995803833,1,Dresses
89441,Barbara Porter,1,71.95999908447266,1,Swim
89461,Marvin Stone,2,1224.6000022888184,7,Jeans
89471,Jennifer Robinson,1,29.950000762939453,1,Skirts
89483,Janice Johnson,2,27.40000009536743,2,Intimates
89488,Lauren Armstrong,1,11.779999732971191,1,Jumpsuits & Rompers
89507,Robert Payne,1,54.0,1,Tops & Tees
89512,Adrian Smith,2,49.94999980926514,2,Accessories
